Designator,Mid X,Mid Y,Rotation,Layer
H3,151.183247,-78.75,0.0,top
H4,112.097907,-78.75,0.0,top
J1,145.775,-59.775,270.0,bottom
J2,181.0,-78.4125,90.0,top
J3,163.81,-59.2525,270.0,bottom
R1,183.32,-58.0,0.0,bottom
R2,183.32,-61.5,0.0,bottom
